job_id,client_id,pay_amount,pay_verified,response_time_hours,complaints_count,complaints_payment_related,info_complete,profile_complete,past_jobs,past_paid_jobs,account_age_days,risk_label
J2468,C155,458.05,1,25.32,1,0,1,1,5,5,1833,caution
J2469,C128,376.68,0,22.76,0,0,0,0,0,0,4,high_risk
J2470,C1161,421.16,0,10.35,0,0,1,0,0,0,45,high_risk
J2471,C444,483.86,0,27.56,0,0,1,0,0,0,28,high_risk
J2472,C1167,632.37,1,11.09,0,0,1,1,0,0,27,caution
J2473,C168,667.59,1,13.77,4,0,1,1,10,9,1853,caution
J2474,C887,316.79,1,26.29,1,0,1,1,2,2,664,caution
J2475,C855,512.7,1,9.74,0,0,1,1,7,7,1054,safe
J2476,C657,356.51,1,14.84,2,0,1,1,8,8,1158,caution
J2477,C273,448.63,0,25.0,3,0,1,0,5,3,1346,caution
J2478,C275,3050.56,0,35.84,0,0,0,0,11,5,1508,high_risk
J2479,C347,691.89,0,14.77,0,0,1,0,4,2,764,caution
J2480,C838,471.98,1,11.77,0,0,1,1,10,10,1783,safe
J2481,C183,588.85,0,63.19,2,0,0,0,0,0,21,high_risk
J2482,C218,286.29,1,7.56,0,0,1,1,2,2,93,safe
J2483,C954,273.0,0,32.3,0,0,0,0,0,0,19,high_risk
J2484,C8,448.2,0,20.86,0,0,1,1,3,1,379,high_risk
J2485,C1116,2448.13,0,14.72,0,0,0,0,1,0,23,high_risk
J2486,C956,342.71,0,40.92,0,0,1,0,2,1,593,caution
J2487,C233,530.65,0,18.86,0,0,0,0,7,4,748,caution
J2488,C209,1563.13,0,25.81,0,0,1,0,1,0,85,high_risk
J2489,C634,506.45,1,17.24,0,0,1,1,10,10,1889,safe
J2490,C522,380.44,1,24.73,0,0,1,1,0,0,15,caution
J2491,C1093,611.16,1,5.85,0,0,0,1,3,3,360,caution
J2492,C390,317.82,1,15.3,0,0,1,1,3,2,982,safe
J2493,C1132,576.02,1,21.53,0,0,1,1,0,0,334,safe
J2494,C682,383.45,1,8.05,1,0,1,1,9,9,1585,caution
J2495,C168,699.22,0,42.77,0,0,0,0,2,0,174,high_risk
J2496,C482,142.33,1,15.29,0,0,1,1,8,7,1013,safe
J2497,C720,2471.93,0,35.72,0,0,1,0,2,1,800,caution
J2498,C344,1306.19,0,60.27,0,0,0,0,0,0,1,high_risk
J2499,C607,665.33,0,15.65,0,0,0,0,0,0,133,high_risk
J2500,C783,668.01,1,6.79,1,0,1,1,4,4,1051,caution
J2501,C492,25.0,1,29.37,0,0,1,0,5,5,807,caution
J2502,C965,251.44,1,12.17,0,0,0,0,1,1,285,caution
J2503,C978,686.32,0,11.19,0,0,1,0,2,0,302,high_risk
J2504,C1160,473.24,0,24.33,1,1,0,0,10,5,1615,caution
J2505,C32,622.05,1,11.31,1,0,1,1,5,5,1469,caution
J2506,C188,496.51,1,13.98,1,0,1,1,7,6,1227,caution
J2507,C1011,532.03,1,9.59,0,0,1,1,10,9,1671,safe
J2508,C1011,2642.64,0,102.93,0,0,0,0,0,0,5,high_risk
J2509,C283,261.66,1,7.06,0,0,1,1,7,7,1384,safe
J2510,C1182,411.53,0,11.32,0,0,0,0,0,0,9,high_risk
J2511,C174,292.85,0,15.05,0,0,0,0,0,0,18,high_risk
J2512,C1094,554.35,0,17.28,0,0,0,0,6,3,1086,caution
J2513,C757,238.55,1,16.06,1,1,1,1,5,5,1540,caution
J2514,C1102,684.63,1,10.67,0,0,1,1,7,7,1218,safe
J2515,C1130,393.03,0,44.64,0,0,0,0,0,0,14,high_risk
J2516,C181,602.3,0,24.23,0,0,0,0,0,0,12,high_risk
J2517,C623,351.83,1,15.44,0,0,1,1,12,12,1526,safe
J2518,C442,661.56,0,14.0,0,0,0,0,0,0,0,high_risk
J2519,C1157,737.49,0,39.83,0,0,0,0,0,0,1,high_risk
J2520,C1156,652.32,0,51.78,0,0,0,0,0,0,20,high_risk
J2521,C738,323.51,1,6.92,0,0,1,1,2,2,752,safe
J2522,C326,791.94,0,73.44,0,0,1,0,0,0,117,high_risk
J2523,C716,638.25,1,3.91,0,0,1,1,0,0,194,safe
J2524,C714,372.93,0,40.78,0,0,0,0,10,5,1507,caution
J2525,C224,555.78,0,59.65,0,0,0,0,0,0,22,high_risk
J2526,C834,807.33,1,7.16,1,1,1,1,1,1,855,caution
J2527,C179,320.85,1,14.54,0,0,1,1,9,8,1881,safe
J2528,C86,315.17,1,11.84,0,0,1,0,0,0,24,caution
J2529,C757,2767.87,1,23.63,0,0,1,0,0,0,14,caution
J2530,C980,1019.57,0,31.6,0,0,1,0,1,0,20,high_risk
J2531,C76,1104.4,1,16.23,1,0,1,1,0,0,12,caution
J2532,C727,646.07,1,8.46,2,0,1,1,7,7,1231,caution
J2533,C1169,1285.49,1,8.49,0,0,0,1,9,8,1870,caution
J2534,C1157,354.9,1,10.2,2,0,1,1,0,0,25,caution
J2535,C335,681.59,1,17.67,0,0,1,1,7,7,413,safe
J2536,C1181,465.85,1,32.69,2,0,1,1,11,11,1331,caution
J2537,C557,341.99,1,47.11,1,0,1,1,5,5,1470,caution
J2538,C132,551.71,1,25.73,1,0,1,0,13,13,1645,caution
J2539,C220,740.92,1,14.64,0,0,0,0,3,3,718,caution
J2540,C615,2127.51,0,48.68,0,0,1,0,14,6,1727,high_risk
J2541,C541,820.06,1,20.05,1,1,1,1,0,0,24,caution
J2542,C148,515.54,1,9.79,0,0,0,1,4,4,792,caution
J2543,C279,3065.62,0,118.09,8,1,0,0,0,0,26,high_risk
J2544,C781,522.96,0,39.46,3,0,1,1,2,1,662,caution
J2545,C1007,389.28,1,7.72,2,0,1,1,8,8,1950,caution
J2546,C486,246.58,0,64.57,0,0,1,0,0,0,29,high_risk
J2547,C77,891.19,1,17.06,3,0,1,1,11,11,1460,caution
J2548,C630,264.02,0,20.67,0,0,0,0,0,0,9,high_risk
J2549,C500,748.57,0,37.95,0,0,1,0,0,0,6,high_risk
J2550,C686,845.87,1,15.76,0,0,1,1,0,0,10,caution
J2551,C922,357.27,0,5.66,0,0,0,0,5,3,761,caution
J2552,C871,623.75,0,15.6,0,0,0,0,1,0,20,high_risk
J2553,C1062,638.09,0,42.43,0,0,1,1,8,4,862,caution
J2554,C950,638.52,0,23.65,0,0,1,0,0,0,20,high_risk
J2555,C1161,1114.32,1,17.27,0,0,1,1,11,10,1502,safe
J2556,C516,422.51,1,25.99,0,0,1,1,7,7,1550,safe
J2557,C70,660.85,0,7.81,0,0,0,0,9,3,1853,high_risk
J2558,C653,498.55,1,31.99,0,0,1,1,7,7,1587,safe
J2559,C159,99.75,1,13.41,0,0,1,0,1,1,663,caution
J2560,C131,520.82,0,34.17,0,0,0,0,1,0,1057,high_risk
J2561,C299,474.18,0,86.68,1,0,0,0,6,3,960,high_risk
J2562,C162,531.49,1,26.52,2,1,1,0,0,0,157,high_risk
J2563,C1147,355.55,1,10.95,0,0,1,1,2,2,1198,safe
J2564,C675,657.0,0,16.11,0,0,1,1,4,2,891,caution
J2565,C1163,669.71,1,9.3,3,0,1,1,3,3,804,caution
J2566,C689,532.75,0,26.06,0,0,0,0,0,0,3,high_risk
J2567,C691,235.52,0,78.05,4,1,0,0,0,0,25,high_risk
J2568,C93,708.3,1,16.84,2,0,1,1,10,10,1170,caution
J2569,C881,148.64,1,16.87,1,1,1,0,2,2,238,caution
J2570,C580,247.6,0,23.77,1,1,0,0,9,4,1280,high_risk
J2571,C564,651.86,0,41.97,0,0,1,0,0,0,360,high_risk
J2572,C1127,274.82,0,8.75,0,0,1,0,1,0,315,high_risk
J2573,C1086,352.7,1,45.49,0,0,1,0,7,6,820,caution
J2574,C642,526.68,0,31.16,0,0,0,0,0,0,29,high_risk
J2575,C132,684.23,1,9.29,2,0,1,1,0,0,24,caution
J2576,C926,616.16,1,29.6,1,0,0,0,1,1,163,caution
J2577,C964,764.26,1,23.9,1,0,1,1,3,3,718,caution
J2578,C93,410.0,1,11.65,0,0,1,1,2,2,1477,safe
J2579,C574,326.71,1,33.0,1,0,0,0,5,5,522,caution
J2580,C334,243.58,1,22.24,0,0,1,1,11,11,1963,safe
J2581,C547,522.36,0,45.97,0,0,0,0,0,0,24,high_risk
J2582,C965,554.86,1,4.55,0,0,1,1,16,14,1893,safe
J2583,C683,989.67,0,39.48,0,0,1,0,0,0,20,high_risk
J2584,C231,622.61,0,27.26,0,0,1,0,5,2,245,high_risk
J2585,C571,157.29,1,12.82,0,0,1,0,13,12,934,caution
J2586,C812,729.99,0,29.3,0,0,0,0,0,0,5,high_risk
J2587,C1025,331.01,0,42.56,0,0,0,0,0,0,46,high_risk
J2588,C152,516.29,0,14.2,0,0,1,1,0,0,26,high_risk
J2589,C290,706.96,0,74.92,0,0,0,0,0,0,23,high_risk
J2590,C335,668.19,0,35.51,0,0,1,0,0,0,3,high_risk
J2591,C153,717.97,0,22.08,0,0,1,0,0,0,18,high_risk
J2592,C475,375.16,1,12.5,0,0,1,0,10,9,1730,caution
J2593,C769,944.67,1,13.73,0,0,1,1,12,10,1357,safe
J2594,C732,683.23,0,64.42,0,0,0,0,0,0,119,high_risk
J2595,C902,309.95,1,18.65,0,0,1,1,2,2,577,safe
J2596,C397,943.62,0,74.35,0,0,1,0,0,0,15,high_risk
J2597,C595,1515.75,0,35.24,0,0,0,0,0,0,19,high_risk
J2598,C1106,496.62,0,23.87,0,0,1,0,1,0,242,high_risk
J2599,C782,388.25,0,91.3,4,1,0,1,0,0,11,high_risk
J2600,C521,25.0,1,11.22,2,0,1,1,13,12,1987,caution
J2601,C578,652.96,1,11.84,0,0,1,1,0,0,12,caution
J2602,C317,375.96,1,8.25,1,0,1,1,2,1,320,caution
J2603,C1000,452.91,1,17.76,0,0,1,0,2,2,804,caution
J2604,C472,480.37,1,8.58,0,0,1,1,0,0,20,caution
J2605,C854,327.41,1,18.35,1,0,1,1,0,0,22,caution
J2606,C684,603.51,0,29.91,0,0,1,0,10,5,1163,caution
J2607,C1153,331.73,0,52.18,4,1,0,0,0,0,16,high_risk
J2608,C361,179.49,1,4.26,0,0,1,1,12,12,1528,safe
J2609,C728,513.03,1,3.67,2,0,0,1,5,5,1512,caution
J2610,C854,383.88,1,12.65,0,0,0,1,0,0,10,caution
J2611,C811,108.24,0,24.94,1,1,0,0,0,0,265,high_risk
J2612,C1104,254.28,1,6.23,1,0,0,1,11,10,924,caution
J2613,C639,533.46,0,11.93,0,0,1,0,9,4,1392,high_risk
J2614,C503,527.96,0,35.14,0,0,1,0,6,3,855,caution
J2615,C654,778.25,0,24.85,0,0,1,1,0,0,24,high_risk
J2616,C358,734.9,0,59.45,0,0,0,0,0,0,11,high_risk
J2617,C95,587.88,0,9.72,0,0,1,1,3,1,760,high_risk
J2618,C1076,358.93,0,25.41,0,0,0,0,0,0,227,high_risk
J2619,C536,390.8,0,99.83,0,0,0,0,0,0,22,high_risk
J2620,C877,587.58,0,30.62,0,0,1,0,0,0,24,high_risk
J2621,C285,698.67,1,8.58,0,0,1,1,9,9,1792,safe
J2622,C217,608.86,0,46.86,3,0,1,0,4,2,620,caution
J2623,C1162,406.2,0,76.03,0,0,0,0,0,0,2,high_risk
J2624,C220,541.62,1,10.16,1,0,0,0,5,5,667,caution
J2625,C1077,1331.73,0,19.35,0,0,0,0,1,0,91,high_risk
J2626,C763,436.15,1,20.47,0,0,1,1,1,1,364,safe
J2627,C493,457.47,0,43.82,0,0,0,0,0,0,21,high_risk
J2628,C432,417.85,0,44.41,5,1,0,0,0,0,14,high_risk
J2629,C131,659.07,1,17.15,0,0,1,0,5,5,433,caution
J2630,C414,709.2,1,14.43,0,0,0,0,5,5,1030,caution
J2631,C463,302.32,1,22.23,0,0,1,1,3,3,1108,safe
J2632,C142,711.43,1,28.03,1,0,1,1,6,6,738,caution
J2633,C1193,315.85,1,6.57,0,0,1,1,16,16,1839,safe
J2634,C1095,362.15,0,46.17,0,0,1,0,0,0,213,high_risk
J2635,C83,599.36,1,11.87,0,0,1,1,6,6,1744,safe
J2636,C721,642.66,0,12.53,1,1,1,0,13,6,1495,high_risk
J2637,C1082,779.3,0,15.57,0,0,0,0,0,0,632,high_risk
J2638,C97,429.14,0,28.63,0,0,1,0,0,0,9,high_risk
J2639,C129,440.47,0,51.16,0,0,1,0,4,2,874,caution
J2640,C336,467.35,1,6.55,1,0,1,1,14,14,1942,caution
J2641,C670,379.42,1,5.58,0,0,1,1,0,0,20,caution
J2642,C694,586.79,0,23.13,5,1,0,0,0,0,88,high_risk
J2643,C1042,434.17,0,27.48,0,0,0,0,0,0,25,high_risk
J2644,C1085,255.61,0,69.57,0,0,0,0,0,0,14,high_risk
J2645,C743,146.64,1,14.21,0,0,0,1,3,2,154,caution
J2646,C68,474.8,0,56.12,4,1,0,0,1,0,3,high_risk
J2647,C210,624.11,1,9.62,0,0,1,1,14,14,1879,safe
J2648,C937,836.83,1,5.87,1,0,1,1,3,3,988,caution
J2649,C1195,238.78,0,59.58,0,0,0,0,13,5,1737,high_risk
J2650,C128,806.89,0,25.69,0,0,0,0,0,0,14,high_risk
J2651,C1034,2539.42,0,53.97,0,0,0,0,0,0,4,high_risk
J2652,C482,679.93,0,29.35,0,0,1,0,0,0,14,high_risk
J2653,C183,710.52,0,54.3,3,1,0,0,0,0,20,high_risk
J2654,C879,802.07,1,14.6,0,0,1,1,1,1,54,safe
J2655,C622,488.6,1,13.16,3,1,1,1,10,10,1149,high_risk
J2656,C259,214.09,0,46.9,0,0,0,0,0,0,10,high_risk
J2657,C780,117.59,1,10.54,0,0,0,1,7,7,1608,caution
J2658,C199,446.96,1,4.38,0,0,1,1,11,11,1549,safe
J2659,C709,839.33,0,43.53,0,0,0,0,0,0,23,high_risk
J2660,C944,514.78,1,39.94,2,0,1,0,0,0,11,caution
J2661,C426,771.5,0,26.4,0,0,0,0,2,1,407,caution
J2662,C186,305.7,0,22.46,0,0,1,0,2,0,205,high_risk
J2663,C982,790.53,0,42.81,3,0,1,0,0,0,8,high_risk
J2664,C144,634.94,1,21.92,0,0,1,1,9,8,1920,safe
J2665,C336,526.08,1,12.57,1,0,0,0,2,2,188,caution
J2666,C52,687.77,0,11.06,4,0,1,0,6,3,1414,caution
J2667,C365,386.23,0,40.24,0,0,0,0,0,0,19,high_risk
J2668,C63,592.57,0,45.55,0,0,1,0,0,0,18,high_risk
J2669,C657,330.93,0,30.1,3,1,0,0,6,3,449,high_risk
J2670,C151,377.87,0,27.2,0,0,1,0,0,0,6,high_risk
J2671,C77,316.49,1,14.89,2,0,1,1,5,5,1379,caution
J2672,C970,321.26,1,12.96,0,0,0,0,3,3,618,caution
J2673,C95,152.61,0,28.15,0,0,1,0,0,0,26,high_risk
J2674,C457,955.02,1,10.26,0,0,1,1,3,3,758,safe
J2675,C1160,259.57,0,24.63,0,0,1,1,2,0,245,high_risk
J2676,C498,706.68,0,32.09,0,0,1,0,1,0,218,high_risk
J2677,C522,395.6,0,19.92,1,1,1,0,7,3,818,high_risk
J2678,C824,384.48,0,30.55,5,0,1,0,2,1,833,caution
J2679,C678,428.39,1,15.32,1,0,1,1,6,6,1475,caution
J2680,C962,2105.32,1,17.02,0,0,1,1,6,6,972,safe
J2681,C1189,566.2,0,36.2,0,0,0,0,2,1,352,caution
J2682,C710,285.54,0,59.24,0,0,1,0,4,1,450,high_risk
J2683,C1171,1853.65,0,55.24,0,0,0,0,0,0,9,high_risk
J2684,C148,737.28,0,121.82,0,0,1,0,0,0,18,high_risk
J2685,C926,710.05,0,67.96,1,1,1,0,0,0,8,high_risk
J2686,C640,366.31,1,22.19,0,0,1,1,8,8,1848,safe
J2687,C704,205.96,1,5.84,0,0,1,1,3,3,728,safe
J2688,C989,371.55,0,42.68,0,0,1,0,5,2,1117,high_risk
J2689,C300,635.8,1,20.3,3,0,1,1,8,7,1669,caution
J2690,C693,148.96,1,11.86,0,0,1,1,4,4,444,safe
J2691,C220,465.34,0,7.94,0,0,1,0,3,1,1035,high_risk
J2692,C974,256.17,1,4.07,0,0,1,1,0,0,21,caution
J2693,C145,402.77,1,10.3,0,0,1,1,4,4,1265,safe
J2694,C229,602.26,1,8.82,0,0,1,1,6,6,1493,safe
J2695,C450,487.06,0,11.08,3,1,0,0,1,0,307,high_risk
J2696,C625,639.06,0,46.17,0,0,1,0,0,0,21,high_risk
J2697,C318,744.95,0,13.73,0,0,1,0,1,0,75,high_risk
J2698,C659,1246.09,0,9.98,0,0,0,0,0,0,53,high_risk
J2699,C1014,681.51,0,93.5,0,0,0,0,0,0,129,high_risk
J2700,C150,620.38,1,16.49,0,0,1,1,10,10,1422,safe
J2701,C1104,368.94,1,9.44,1,1,1,1,12,12,1810,caution
J2702,C820,678.87,1,5.22,0,0,1,1,2,2,837,safe
J2703,C727,812.85,1,7.16,0,0,1,1,10,10,1768,safe
J2704,C704,364.93,1,8.39,0,0,1,1,6,6,1467,safe
J2705,C784,387.94,1,8.79,0,0,1,1,10,10,1620,safe
J2706,C460,370.37,0,30.16,0,0,1,0,0,0,28,high_risk
J2707,C643,235.41,1,6.0,2,0,1,1,4,4,423,caution
J2708,C54,496.82,1,7.21,0,0,1,1,8,7,1061,safe
J2709,C134,230.4,0,13.11,0,0,1,0,0,0,1,high_risk
J2710,C655,480.13,1,3.71,0,0,1,1,2,2,1293,safe
J2711,C1029,563.97,1,4.85,0,0,1,1,10,10,1598,safe
J2712,C7,556.54,1,8.45,0,0,1,1,4,4,251,safe
J2713,C48,400.85,1,10.13,0,0,1,1,6,6,1359,safe
J2714,C596,190.19,0,48.39,0,0,0,0,0,0,19,high_risk
J2715,C811,743.75,0,34.78,0,0,1,0,1,0,257,high_risk
J2716,C1002,146.46,0,53.21,0,0,0,0,0,0,13,high_risk
J2717,C201,523.5,1,10.15,2,0,1,1,15,13,1794,caution
J2718,C1115,797.13,0,40.17,0,0,1,0,0,0,78,high_risk
J2719,C937,518.35,0,7.49,0,0,0,0,1,0,346,high_risk
J2720,C833,755.73,1,23.62,2,0,1,1,1,1,14,caution
J2721,C782,601.96,0,35.73,0,0,1,0,0,0,18,high_risk
J2722,C1187,221.32,1,21.69,0,0,1,1,9,9,1412,safe
J2723,C297,762.31,1,2.44,0,0,1,1,7,7,1804,safe
J2724,C1114,382.14,1,21.06,5,1,1,1,8,8,1012,high_risk
J2725,C934,414.27,1,6.2,0,0,1,1,0,0,19,caution
J2726,C922,636.77,0,71.63,0,0,1,0,0,0,20,high_risk
J2727,C942,310.43,1,8.97,0,0,1,0,8,8,764,caution
J2728,C11,687.98,0,46.96,0,0,0,0,0,0,29,high_risk
J2729,C600,584.32,1,11.57,0,0,1,1,4,4,1120,safe
J2730,C765,2563.77,1,27.36,0,0,0,0,12,11,1794,caution
J2731,C660,2672.17,0,40.07,3,0,0,0,0,0,9,high_risk
J2732,C1131,459.01,0,69.56,0,0,1,0,11,4,1735,high_risk
J2733,C129,1528.27,1,10.68,4,0,1,1,1,1,24,caution
J2734,C1116,353.65,0,14.57,6,0,1,0,4,2,634,caution
J2735,C513,449.98,0,18.32,0,0,0,0,4,2,1521,caution
J2736,C545,319.63,0,39.65,3,1,1,0,8,4,1104,high_risk
J2737,C793,438.17,0,54.86,3,1,0,0,0,0,3,high_risk
J2738,C968,246.95,0,10.25,0,0,0,1,10,6,643,caution
J2739,C84,305.15,0,16.3,4,1,0,0,3,0,260,high_risk
J2740,C884,773.52,0,43.51,6,1,0,0,0,0,18,high_risk
J2741,C432,231.94,0,77.26,0,0,0,0,1,0,19,high_risk
J2742,C794,214.28,0,24.01,0,0,1,0,0,0,16,high_risk
J2743,C542,354.86,1,5.18,0,0,1,1,7,7,1111,safe
J2744,C209,773.09,1,27.16,0,0,0,0,5,5,567,caution
J2745,C854,311.78,0,9.5,0,0,0,0,3,1,435,high_risk
J2746,C868,1884.41,1,16.84,0,0,1,1,3,3,1778,safe
J2747,C444,1155.73,0,6.04,0,0,1,1,11,4,828,high_risk
J2748,C141,605.09,1,11.33,1,0,1,1,5,5,531,caution
J2749,C1112,477.93,0,21.93,0,0,1,0,7,3,1282,high_risk
J2750,C394,577.47,1,9.3,1,0,1,0,4,4,1098,caution
J2751,C965,692.43,1,39.01,1,0,0,1,0,0,14,caution
J2752,C423,242.07,0,25.79,0,0,1,0,4,2,466,caution
J2753,C603,363.39,1,11.01,0,0,1,1,10,10,1454,safe
J2754,C1005,331.67,0,31.37,0,0,0,0,0,0,13,high_risk
J2755,C855,425.81,1,7.68,0,0,1,1,13,13,1677,safe
J2756,C781,747.98,0,109.57,0,0,0,0,0,0,0,high_risk
J2757,C375,694.46,1,9.72,0,0,1,1,6,6,836,safe
J2758,C135,482.74,1,37.07,0,0,0,1,6,6,795,caution
J2759,C592,660.77,0,16.52,0,0,1,0,2,1,863,caution
J2760,C474,923.23,0,37.0,0,0,0,0,0,0,6,high_risk
J2761,C687,250.63,0,27.47,0,0,0,0,0,0,9,high_risk
J2762,C594,367.0,1,10.15,1,0,1,1,0,0,6,caution
J2763,C341,445.73,1,14.68,0,0,1,1,0,0,6,caution
J2764,C78,575.22,0,99.37,0,0,0,0,0,0,14,high_risk
J2765,C1015,603.12,0,64.88,0,0,0,1,0,0,23,high_risk
J2766,C100,287.6,1,12.36,1,0,1,1,16,16,1684,caution
J2767,C664,535.77,0,16.12,2,1,1,0,0,0,28,high_risk
J2768,C672,669.17,1,19.95,0,0,1,1,0,0,10,caution
J2769,C555,255.93,1,8.87,1,1,0,1,2,2,368,caution
J2770,C115,530.02,0,12.44,4,1,1,1,5,2,698,high_risk
J2771,C380,377.22,0,39.77,0,0,0,0,2,1,790,caution
J2772,C562,1108.07,0,12.57,0,0,1,0,1,0,293,high_risk
J2773,C1066,2383.58,1,12.97,0,0,1,1,7,6,1947,safe
J2774,C1161,593.16,1,15.93,3,0,1,1,1,1,643,caution
J2775,C372,320.35,1,18.09,2,0,1,1,9,9,1177,caution
J2776,C810,683.27,1,5.64,0,0,1,1,8,7,1144,safe
J2777,C150,923.98,1,33.22,0,0,1,1,5,5,875,safe
J2778,C566,521.17,0,42.95,0,0,0,0,0,0,28,high_risk
J2779,C105,223.53,1,14.64,1,0,1,0,8,8,1144,caution
J2780,C505,439.77,1,7.3,2,1,1,1,0,0,3,high_risk
J2781,C1034,111.98,1,7.31,0,0,1,1,7,7,1348,safe
J2782,C119,475.99,1,15.93,0,0,0,0,0,0,25,caution
J2783,C384,423.16,0,35.36,0,0,0,0,0,0,17,high_risk
J2784,C539,656.37,0,44.19,0,0,1,0,0,0,9,high_risk
J2785,C778,380.43,1,9.68,3,0,0,1,2,2,911,caution
J2786,C816,679.08,0,85.7,0,0,0,0,0,0,16,high_risk
J2787,C1193,339.92,1,9.53,0,0,0,1,7,6,1411,caution
J2788,C741,476.18,0,29.91,4,0,0,0,4,1,854,high_risk
J2789,C317,1309.08,1,31.95,0,0,0,1,0,0,0,caution
J2790,C929,286.36,0,19.15,0,0,1,0,0,0,36,high_risk
J2791,C760,656.73,0,15.83,5,1,0,0,0,0,23,high_risk
J2792,C600,714.07,0,28.03,0,0,1,0,0,0,8,high_risk
J2793,C656,369.19,1,20.69,0,0,1,1,7,7,1108,safe
J2794,C583,603.83,1,12.47,0,0,0,1,10,9,1449,caution
J2795,C82,655.95,0,53.93,0,0,0,0,0,0,25,high_risk
J2796,C43,286.43,1,5.44,0,0,1,1,8,8,1747,safe
J2797,C416,590.27,0,13.65,0,0,1,0,0,0,15,high_risk
J2798,C826,502.44,1,16.95,0,0,1,1,10,10,1773,safe
J2799,C154,570.14,1,14.77,0,0,0,1,8,8,1597,caution
J2800,C542,475.75,0,15.39,0,0,0,0,6,3,879,caution
J2801,C292,73.84,1,6.02,0,0,1,1,2,2,1022,safe
J2802,C905,533.44,0,32.58,0,0,0,0,0,0,16,high_risk
J2803,C1032,466.82,0,25.94,0,0,1,0,0,0,363,high_risk
J2804,C1017,2350.2,1,5.76,0,0,1,1,8,8,1364,safe
J2805,C398,171.6,0,25.57,0,0,1,0,11,4,1188,high_risk
J2806,C936,700.22,0,15.07,0,0,0,0,0,0,23,high_risk
J2807,C35,508.14,1,8.17,0,0,1,1,18,18,1673,safe
J2808,C354,95.46,1,5.44,0,0,1,1,8,8,1383,safe
J2809,C1065,772.13,0,33.72,2,1,0,0,0,0,13,high_risk
J2810,C614,585.28,0,24.52,0,0,0,0,0,0,8,high_risk
J2811,C1108,684.31,1,26.94,2,0,1,1,13,12,1655,caution
J2812,C804,440.66,0,32.03,0,0,1,0,5,2,616,high_risk
J2813,C653,497.37,0,16.38,0,0,1,0,0,0,19,high_risk
J2814,C391,712.92,0,46.08,0,0,1,0,6,4,619,caution
J2815,C425,587.03,0,23.69,2,0,1,0,5,2,1433,high_risk
J2816,C82,472.36,1,18.86,0,0,1,1,11,11,1732,safe
J2817,C976,372.4,1,5.51,0,0,1,1,11,10,1763,safe
J2818,C373,25.0,1,17.19,2,0,0,1,7,6,1377,caution
J2819,C120,1414.16,1,40.99,0,0,1,1,11,11,1371,safe
J2820,C811,688.85,1,17.01,0,0,1,1,11,11,1905,safe
J2821,C737,649.3,0,15.3,0,0,1,1,6,2,1380,high_risk
J2822,C1136,728.36,0,53.18,0,0,0,0,3,0,307,high_risk
J2823,C178,314.71,0,17.7,0,0,0,0,8,4,1015,caution
J2824,C940,430.88,1,19.56,1,0,0,0,4,4,736,caution
J2825,C1032,404.89,0,138.64,0,0,0,0,0,0,15,high_risk
J2826,C218,108.59,1,8.47,0,0,1,1,5,5,1282,safe
J2827,C921,380.55,1,16.31,0,0,1,1,3,3,609,safe
J2828,C630,534.04,1,39.95,0,0,1,1,3,3,620,safe
J2829,C1080,709.58,1,21.65,0,0,1,1,0,0,204,safe
J2830,C162,603.84,1,18.41,1,0,1,1,3,3,607,caution
J2831,C1161,374.22,1,3.69,2,0,1,1,10,10,1660,caution
J2832,C706,691.4,1,6.73,0,0,1,1,10,9,1320,safe
J2833,C957,561.4,0,60.64,0,0,0,0,0,0,23,high_risk
J2834,C481,930.53,0,29.93,2,1,0,0,1,0,26,high_risk
J2835,C322,541.97,0,26.79,0,0,0,0,1,0,23,high_risk
J2836,C791,663.11,0,73.02,0,0,0,0,0,0,23,high_risk
J2837,C743,612.88,0,39.71,0,0,0,0,5,2,687,high_risk
J2838,C994,271.27,0,16.31,0,0,1,0,0,0,143,high_risk
J2839,C1125,317.93,0,34.52,0,0,1,1,0,0,214,high_risk
J2840,C494,920.73,0,20.24,0,0,0,0,0,0,15,high_risk
J2841,C230,325.88,0,10.28,0,0,0,0,4,2,581,caution
J2842,C988,518.58,0,43.52,0,0,0,0,1,0,21,high_risk
J2843,C231,25.0,1,5.69,2,0,1,1,5,5,1690,caution
J2844,C1076,769.67,0,16.91,0,0,0,0,0,0,4,high_risk
J2845,C898,665.59,1,6.48,0,0,1,1,6,5,1321,safe
J2846,C1040,853.06,0,39.56,0,0,0,0,1,0,24,high_risk
J2847,C755,296.89,1,19.1,0,0,1,1,7,7,1934,safe
J2848,C394,751.47,1,9.99,2,0,1,1,1,1,320,caution
J2849,C543,839.99,1,5.78,0,0,0,1,4,4,705,caution
J2850,C918,817.53,0,14.88,0,0,1,1,0,0,14,high_risk
J2851,C110,25.46,1,4.68,3,0,1,1,6,6,1116,caution
J2852,C52,716.2,1,18.27,0,0,1,1,3,2,1066,safe
J2853,C915,1030.44,0,15.38,0,0,0,0,10,5,1586,caution
J2854,C863,643.93,1,13.6,0,0,1,1,8,8,1134,safe
J2855,C407,620.37,1,4.02,1,1,1,1,3,3,490,caution
J2856,C776,599.15,0,76.4,0,0,0,0,0,0,19,high_risk
J2857,C1092,994.11,0,35.36,0,0,0,0,2,0,26,high_risk
J2858,C641,875.81,1,7.63,0,0,1,0,0,0,7,caution
J2859,C715,624.6,0,24.77,0,0,1,0,0,0,1,high_risk
